ID,var_rpta_alt,Prob_uno
609710#522646#557696,1,1.0
116578#349901#730858,1,0.9999709912197609
268913#42210#1062892,1,0.9724590251124023
597531#665548#414794,0,0.05379115619386631
633562#810103#270239,0,0.30620018266999693
526314#779412#300930,1,0.7392306996791878
415549#467509#612833,1,1.0
442270#759109#321233,0,0.4747621215454522
405689#469383#610959,0,0.09298710503926708
309692#829548#250794,0,0.03402884039623596
38484#1011940#68402,0,0.03634502254226607
34678#552588#527754,1,0.9999709912197609
53289#382667#697184,0,0.047452410865773564
591587#963884#116458,1,1.0
257679#364366#715485,1,0.5518606301020115
249589#334808#745774,0,0.20217191003540955
19090#286041#797024,1,0.8534453324417506
295376#486124#594218,0,0.2854303707670137
50774#281345#801702,1,0.9724590251124023
277846#17245#1004349,0,0.023733894550191318
294981#460887#619451,0,0.25926814326060305
20631#488439#591903,1,0.9999709912197609
522081#696223#384119,1,0.9999709912197609
508842#325379#757754,0,0.0
557247#153627#934480,1,0.998048945799398
73180#421312#658677,1,0.9996968773893252
555957#295409#787686,0,0.22394456145568623
388171#900359#179983,0,0.03506666981562688
213612#290581#792475,0,0.411562711077192
371313#977191#103151,0,0.4747621215454522
599964#781382#298960,1,1.0
454763#172107#916016,0,0.22394456145568623
26175#755128#325214,1,0.954902910610463
257573#645409#434933,1,0.9999709912197609
155534#778108#302234,1,1.0
303348#944183#136159,1,1.0
137379#920348#159994,1,0.7373064273071657
266057#1053093#27249,1,0.9999709912197609
365656#359569#720293,1,0.9724590251124023
55707#80834#1024412,0,0.12056207552001931
23006#1078971#1371,1,1.0
228864#846027#234315,1,1.0
517879#882353#197989,0,0.4747621215454522
539530#905305#175037,0,0.23098543581904926
563291#2011#1074415,1,0.8099701705632273
53152#665867#414475,1,1.0
572930#433312#646804,1,0.7373064273071657
389672#847183#233159,0,0.2903088436100482
296606#497326#583016,0,0.14166766184516633
43185#899420#180922,1,0.9802949487850686
405029#198179#890084,0,0.22394456145568623
358750#1003019#77323,0,0.33728098757388086
504062#792725#287617,0,0.1359252058093675
67589#29120#728013,0,0.06734350286364933
17173#122767#965050,1,0.9724590251124023
488307#50473#1054402,0,0.053645040240858345
312658#19906#1001806,0,0.22394456145568623
300610#991163#89179,1,0.9999709912197609
74389#441685#638625,0,0.411562711077192
17711#738236#342106,0,0.031968722679185796
246963#981794#98548,0,0.03634502254226607
257000#588230#492112,0,0.30620018266999693
146878#956596#123746,0,0.2854303707670137
97322#255381#827604,0,0.046085050094182164
55827#1056493#23849,1,0.8053828499878074
359576#969492#110850,0,0.2854303707670137
126369#135820#952269,0,0.22394456145568623
27181#36992#1068067,0,0.30524395567401846
236341#785541#294801,0,0.031968722679185796
109586#221100#861693,1,0.9999709912197609
496585#380112#699742,0,0.22394456145568623
135533#875757#204585,0,0.13674005848449466
70001#699362#380980,0,0.05379115619386631
125436#253061#829947,1,0.9999709912197609
484165#769772#310570,0,0.12666589996768196
439698#369720#710135,0,0.22394456145568623
765#832663#247679,1,0.9993352244619401
22428#884052#196290,0,0.23098543581904926
421021#539#1078179,0,0.03780566093616078
109196#1023138#57204,0,0.4747621215454522
515907#789826#290516,0,0.3147603503072307
130169#257060#825916,1,0.884179189662972
615889#199889#888380,0,0.22394456145568623
323405#66034#1038992,0,0.0
470709#868901#211441,0,0.12666589996768196
449994#720560#359782,0,0.031968722679185796
425086#574395#505947,0,0.031968722679185796
291129#868048#212294,0,0.031968722679185796
161336#519546#560796,0,0.03634502254226607
147053#390108#689763,0,0.023733894550191318
396988#248260#834739,1,0.9724590251124023
248008#554917#525425,0,0.17089422736417378
476392#689310#391032,1,1.0
78671#4352#1076602,0,0.22394456145568623
449590#495642#584700,1,1.0
198233#511418#568924,1,0.9999709912197609
491982#947094#133248,1,0.9104422480199377
110272#573608#506734,1,0.7392306996791878
206986#898622#181720,0,0.12666589996768196
275890#871162#209180,0,0.12666589996768196
148791#89141#1016165,1,0.9999709912197609
133729#285393#756496,1,0.6848396604435747
520320#365422#714433,1,0.8099701705632273
306559#32702#876805,1,1.0
603889#251958#831048,0,0.411562711077192
376311#229291#853546,1,0.9996968773893252
275689#37861#1067212,0,0.22394456145568623
220347#102198#985573,1,1.0
551970#264604#818387,1,1.0
428144#52646#1052305,0,0.22394456145568623
70018#868842#211500,0,0.031968722679185796
109608#945852#134490,0,0.14166766184516633
231210#137131#950972,1,0.8569449345265727
201129#38660#1066428,1,0.6453734705893941
451018#751841#328501,1,0.9993352244619401
586188#325257#757873,1,0.9419357707377047
394854#198660#889603,1,0.8534453324417506
83490#886919#193423,0,0.031968722679185796
623647#63598#1041399,1,1.0
536793#492126#588216,0,0.12666589996768196
366039#388024#691827,1,0.8099701705632273
251742#431200#648847,0,0.014655883517253226
385982#573069#507273,0,0.3147603503072307
418643#644767#435575,0,0.031968722679185796
179571#332480#748099,0,0.03402884039623596
470209#1075417#4925,1,0.7373064273071657
411738#1004988#75354,0,0.05379115619386631
15920#166383#921739,1,1.0
268844#431226#648822,0,0.04283430628634465
92629#979431#100911,1,0.9993352244619401
318387#285629#797432,0,0.19972724053591528
565099#225275#857533,0,0.22394456145568623
66895#475867#604475,0,0.4747621215454522
34842#517653#562689,0,0.4747621215454522
597720#484896#595446,0,0.03634502254226607
607702#683397#396945,0,0.36173235614210214
162602#547426#532916,0,0.2903088436100482
1052#620873#459469,0,0.33728098757388086
9559#188364#899801,0,0.04283430628634465
426576#110449#977350,0,0.3607844652305567
153460#592933#487409,0,0.43439253023035046
421223#631306#449036,0,0.4747621215454522
111443#465184#615158,0,0.43439253023035046
99230#144501#943597,1,0.9999709912197609
168473#1078673#1669,0,0.03506666981562688
193908#62387#1042601,0,0.25926814326060305
324209#979265#101077,0,0.3147603503072307
479392#872973#207369,1,0.9952022085835432
231673#745906#334436,0,0.14166766184516633
383052#54163#1050783,0,0.0
300447#533180#547162,0,0.05527875525461623
600882#496475#583867,0,0.30620018266999693
383857#668863#411479,1,0.954902910610463
265472#214453#868307,0,0.411562711077192
235831#92498#995265,1,0.9999709912197609
287820#152428#935670,0,0.22394456145568623
54927#776930#303412,0,0.08897603921136982
376826#210485#872258,1,1.0
353654#389345#690504,1,0.9888494837849005
196433#1042734#37608,0,0.23098543581904926
325496#67127#1037905,0,0.046085050094182164
242832#44947#1059874,0,0.023733894550191318
128405#565566#514776,1,0.954902910610463
105258#621012#459330,0,0.17089422736417378
621996#528008#552334,0,0.08897603921136982
425559#1046406#33936,1,1.0
456468#283020#788742,0,0.22394456145568623
428172#760341#320001,0,0.08897603921136982
398053#841151#239191,0,0.08897603921136982
296330#617393#462949,0,0.047452410865773564
61556#502171#578171,0,0.33728098757388086
172187#617693#462649,1,1.0
421259#108069#979724,1,0.9999709912197609
134072#782099#298243,0,0.1460280101242385
516632#887053#193289,0,0.031968722679185796
182561#850376#229966,0,0.17089422736417378
390603#803810#276532,0,0.23098543581904926
626295#819523#260819,0,0.4747621215454522
133165#211412#871341,1,1.0
232303#198495#889768,0,0.023733894550191318
361832#999296#81046,0,0.43439253023035046
63764#326912#756217,0,0.0
443240#755002#325340,1,0.6541158031974726
107825#95768#992007,1,0.9724590251124023
299903#972402#107940,0,0.05527875525461623
345757#66915#1038113,0,0.22394456145568623
13770#858854#221488,0,0.43439253023035046
501782#917866#162476,1,0.9993394982489838
271262#970038#110304,0,0.43439253023035046
1772#960220#120122,0,0.43439253023035046
243368#10148#1072018,1,1.0
100180#679365#400977,0,0.08897603921136982
108612#450792#629575,0,0.047452410865773564
267081#602068#478274,0,0.09298710503926708
615627#870779#209563,0,0.031968722679185796
220810#287171#795897,1,0.9996968773893252
438253#818182#262160,0,0.12666589996768196
367044#510880#569462,0,0.03506666981562688
345507#388420#691432,0,0.22394456145568623
182634#626931#453411,0,0.23098543581904926
599828#683991#396351,0,0.2903088436100482
161223#998870#81472,1,0.9993352244619401
609052#872270#208072,0,0.23098543581904926
499369#995816#84526,0,0.13674005848449466
250041#9548#1079269,0,0.25926814326060305
43079#1024360#55982,1,1.0
315658#20564#1013340,0,0.411562711077192
198008#627381#452961,1,0.8499609758472696
172213#295816#787282,0,0.411562711077192
339041#633210#447132,0,0.05379115619386631
370473#25534#999586,1,0.5357530344793169
571457#208069#874642,1,0.9724590251124023
587961#171845#916282,0,0.07730110571879828
559426#58629#1046352,1,0.8053828499878074
222497#564457#515885,0,0.08897603921136982
22428#905524#174818,0,0.23098543581904926
39270#716901#363441,1,1.0
24177#210370#872371,1,1.0
4376#833874#246468,0,0.23098543581904926
415700#810893#269449,1,0.9993352244619401
561822#686419#393923,0,0.03506666981562688
229247#994624#85718,0,0.08897603921136982
14447#652110#428232,0,0.13674005848449466
42834#890261#190081,0,0.031968722679185796
183762#129529#958322,0,0.053645040240858345
625606#266966#816043,0,0.22394456145568623
149145#431553#648503,0,0.22394456145568623
171846#467354#612988,1,0.9527023472326364
436648#1072020#8322,0,0.33728098757388086
326504#379344#700513,0,0.10400354665945044
59082#894180#186162,0,0.23098543581904926
454286#54594#1050355,0,0.020138609236647967
130743#49156#1055672,0,0.0144041786452436
280051#12518#1079538,0,0.22394456145568623
123655#626988#453354,0,0.33728098757388086
34100#1025662#54680,0,0.4747621215454522
329330#527361#552981,1,0.8053828499878074
54082#898138#182204,0,0.031968722679185796
622526#836453#243889,0,0.4747621215454522
585287#329994#750709,0,0.22394456145568623
406567#1056999#23343,1,0.8053828499878074
274076#107625#980171,0,0.05527875525461623
78766#328796#751895,1,0.9999709912197609
61777#738099#342243,0,0.43439253023035046
107776#522719#557623,0,0.2854303707670137
615665#249877#833125,0,0.047452410865773564
541774#859583#220759,0,0.2903088436100482
351555#1070325#10017,1,0.6453734705893941
140674#480575#599767,1,0.884179189662972
387834#870798#209544,0,0.13674005848449466
255750#573970#506372,0,0.03634502254226607
207430#421261#658729,1,0.8099701705632273
451566#47463#1057361,0,0.4318999578250385
372115#394211#685700,1,1.0
214621#394901#685011,0,0.22394456145568623
485170#99083#988692,1,1.0
75510#268138#814875,0,0.22394456145568623
275636#507041#573301,0,0.33728098757388086
72266#117807#970019,1,0.8053828499878074
304241#527884#552458,0,0.06734350286364933
539596#888603#191739,0,0.4747621215454522
196342#506445#573897,0,0.30620018266999693
64133#192555#895690,0,0.03634502254226607
360388#71188#1033868,0,0.047452410865773564
510281#379439#700416,1,0.9724590251124023
449330#135901#952190,1,0.9934153108680501
525833#1037316#43026,0,0.08897603921136982
401820#268035#814976,1,0.9724590251124023
318484#756915#323427,0,0.4747621215454522
284906#628896#451446,0,0.12666589996768196
279688#275564#807465,0,0.25926814326060305
474257#67616#1037419,0,0.22394456145568623
216338#691538#388804,1,1.0
78501#814711#265631,0,0.031968722679185796
240954#90683#1014655,0,0.4083161646959541
51779#41933#1063173,1,0.9996968773893252
557007#490472#589870,1,0.7611963728479355
154838#393043#686862,1,0.9724590251124023
247180#413810#666112,0,0.023733894550191318
234158#756384#323958,1,1.0
540798#977221#103121,0,0.30620018266999693
604070#335886#744699,1,1.0
347481#54414#1050534,0,0.16452100427294822
498595#177987#910129,1,0.9724590251124023
129307#371350#708500,1,0.9928831621614188
84522#141866#946236,0,0.08339025562139155
30915#691259#389083,0,0.30620018266999693
617750#333648#746930,0,0.22394456145568623
621910#388885#690974,1,0.9724590251124023
92913#237098#845851,0,0.020138609236647967
81071#453972#626368,1,0.8053828499878074
20351#26418#1006602,1,0.8400751673512431
215588#150162#937931,1,0.954902910610463
597898#500127#580215,0,0.43439253023035046
325049#211985#870771,0,0.19147214241975938
298744#382795#697055,0,0.22394456145568623
433753#800242#280100,0,0.05379115619386631
413752#101574#986198,1,0.9999709912197609
358485#353332#726536,1,1.0
98394#821184#259158,1,0.9996968773893252
499968#971299#109043,1,0.9415193202319434
601334#378482#701373,1,1.0
35319#1036330#44012,0,0.13674005848449466
578938#809954#270388,0,0.4747621215454522
347707#99222#988553,0,0.411562711077192
260725#127215#960628,1,1.0
235439#673920#406422,0,0.08897603921136982
105102#401083#678830,1,0.8099701705632273
202046#751321#329021,1,1.0
114500#847429#232913,0,0.36173235614210214
484902#717944#362398,0,0.08897603921136982
292657#179940#908183,0,0.22394456145568623
319315#1069248#11094,0,0.3147603503072307
87999#432424#647657,0,0.0
469669#141282#946821,1,0.9724590251124023
565400#442191#638117,1,0.6258780792829961
276601#890458#189884,1,0.8631762951323115
334114#900780#179562,1,0.9999709912197609
164157#384272#695585,1,1.0
256919#967840#112502,1,0.9993352244619401
62675#686936#393406,0,0.4747621215454522
538976#679875#400467,0,0.3147603503072307
331598#71979#1033080,0,0.22394456145568623
220758#236084#846827,0,0.09852293102051488
37477#613437#466905,0,0.17089422736417378
548307#1059193#21149,1,0.8752717902974312
508384#176059#912038,1,0.8833194688506285
319541#198449#889814,0,0.10400354665945044
338781#632912#447430,0,0.4747621215454522
630012#162259#925850,0,0.023733894550191318
155198#554390#525952,0,0.4747621215454522
23089#733654#346688,0,0.12666589996768196
18710#881597#198745,1,0.9999709912197609
12012#789052#291290,1,1.0
585270#345966#734728,1,0.9724590251124023
491997#468284#612058,0,0.09298710503926708
24737#1068841#11501,1,0.7392306996791878
521425#252859#830150,1,1.0
229026#728683#351659,0,0.36173235614210214
272763#175053#913053,1,0.9724590251124023
251209#202807#882427,0,0.22394456145568623
577335#809852#270490,1,0.8021986344618297
211868#553916#526426,0,0.2903088436100482
618958#886200#194142,1,0.9999709912197609
396120#309556#773576,0,0.22394456145568623
537788#1059635#20707,1,0.954902910610463
62498#361022#718841,1,1.0
17959#126679#961156,1,0.8904291589246356
225095#959876#120466,1,0.954902910610463
239976#467905#612437,1,0.9999709912197609
487990#336798#743790,1,0.9724590251124023
305436#31863#876840,0,0.02594646275268437
452732#264123#818865,1,0.9999709912197609
340022#1014465#65877,0,0.03506666981562688
29139#497934#582408,1,0.954902910610463
534498#191955#896286,0,0.023733894550191318
599579#273994#809025,0,0.22394456145568623
390702#417392#662601,1,0.9724590251124023
539046#679892#400450,0,0.12666589996768196
187231#807562#272780,0,0.33728098757388086
2767#300520#782591,1,1.0
28308#704965#375377,0,0.03402884039623596
246371#522393#557949,1,1.0
498295#186382#901769,1,0.8904291589246356
144546#817286#263056,0,0.05527875525461623
609547#374011#705844,1,0.7421941771643267
480627#209855#872880,1,0.8752717902974312
204531#179076#909046,1,0.9999709912197609
412828#870165#210177,0,0.13674005848449466
269787#982717#97625,0,0.4747621215454522
511920#352610#727260,1,0.9724590251124023
100079#661037#419305,1,1.0
158937#750030#330312,0,0.23098543581904926
270498#1063398#16944,0,0.08897603921136982
55850#16936#1011157,0,0.471467028706712
112729#143685#944415,0,0.03402884039623596
23778#574332#506010,0,0.33728098757388086
266691#1039537#40805,1,1.0
100881#1041424#38918,1,1.0
139582#79659#1025524,1,0.7421941771643267
490829#1039706#40636,1,0.9415193202319434
333506#879242#201100,1,0.6186453052256976
173450#533076#547266,1,0.8372750911718035
314819#6351#1013563,0,0.00663157524983146
402173#937438#142904,1,0.6541158031974726
625167#186405#901746,0,0.035231184533831006
595066#469686#610656,1,0.8752717902974312
20302#94848#992926,0,0.053645040240858345
429442#513396#566946,0,0.1359252058093675
426010#140587#947522,1,0.9999709912197609
453121#497672#582670,0,0.08897603921136982
483569#884751#195591,1,1.0
277896#805100#275242,0,0.33728098757388086
302557#243448#839554,0,0.22394456145568623
309009#996483#83859,0,0.0
563660#727033#353309,1,1.0
189024#604039#476303,0,0.01685045332966568
80501#277461#805574,1,0.9724590251124023
14360#772057#308285,0,0.031968722679185796
308962#28998#728676,0,0.00663157524983146
624522#299321#783776,0,0.014655883517253226
6283#860778#219564,0,0.08897603921136982
149631#130214#957630,0,0.22394456145568623
490276#468733#611609,1,0.8696078065852221
266058#766706#313636,1,0.8053828499878074
287262#742014#338328,1,1.0
139752#79581#1025595,1,0.9999709912197609
383607#418836#661157,1,1.0
83509#704929#375413,1,0.8372750911718035
269329#469081#611261,0,0.01685045332966568
634501#279454#803590,0,0.053645040240858345
265516#750493#329849,0,0.031968722679185796
425061#222064#860732,0,0.22394456145568623
368917#629053#451289,0,0.031968722679185796
485035#717934#362408,1,1.0
104510#146059#942035,0,0.047452410865773564
175820#878801#201541,0,0.031968722679185796
511447#995954#84388,0,0.36173235614210214
341870#785853#294489,0,0.30620018266999693
136107#808675#271667,0,0.3147603503072307
536568#331135#749424,1,0.9999709912197609
25258#878567#201775,0,0.4747621215454522
63863#159511#928592,1,0.7611963728479355
119051#808961#271381,1,0.9922897197224142
42526#417789#662208,1,1.0
76993#941841#138501,0,0.031968722679185796
546399#1046162#34180,0,0.3147603503072307
244361#295357#787738,1,0.9999709912197609
431905#854852#225490,0,0.43439253023035046
586714#461730#618609,1,0.998048945799398
553162#302401#780715,1,0.6848396604435747
455316#876223#204119,0,0.3147603503072307
465062#604779#475563,0,0.06734350286364933
606576#598269#482073,0,0.4747621215454522
306662#32850#876760,0,0.05487975332532449
85930#136809#951294,0,0.04283430628634465
512867#942744#137598,1,0.8752717902974312
268384#181765#906371,1,1.0
172513#1017229#63113,0,0.12666589996768196
529506#295269#787827,0,0.411562711077192
86535#87157#1018104,0,0.0144041786452436
463929#710815#369527,0,0.031968722679185796
618610#828704#251638,1,0.8904291589246356
135142#556227#524115,0,0.031968722679185796
390741#256740#826240,0,0.07730110571879828
123688#260870#822116,1,1.0
501853#545273#535069,1,0.5561772588063931
398935#538980#541362,0,0.17089422736417378
240608#453868#626472,1,0.9999709912197609
264786#401329#678583,0,0.1338227894591865
254768#116147#971669,0,0.03634502254226607
82324#221771#861019,1,0.8904291589246356
504021#874501#205841,1,0.9993352244619401
89501#88225#1017081,1,0.8904291589246356
398982#383074#696776,1,0.9999709912197609
57464#3507#1077170,0,0.023733894550191318
120455#514260#566082,0,0.33728098757388086
139819#1052491#27851,0,0.43439253023035046
162056#92691#995073,1,1.0
472871#429059#650936,1,0.9996968773893252
225114#97657#990108,1,0.9988098553943502
161259#815708#264634,0,0.4747621215454522
591280#879402#200940,0,0.23098543581904926
450893#889107#191235,0,0.031968722679185796
226110#169056#919078,0,0.0144041786452436
578233#651615#428727,1,0.9932959578553037
13054#640254#440088,0,0.33728098757388086
168967#227904#854925,1,0.9724590251124023
401880#470247#610095,1,0.8372750911718035
42028#762227#318115,0,0.2903088436100482
83535#786788#293554,0,0.04088812503507524
544936#294524#788569,0,0.22394456145568623
251245#255141#827847,1,0.6337505391904489
531100#1014285#66057,0,0.3147603503072307
220698#621485#458857,0,0.4747621215454522
253208#530660#549682,0,0.08897603921136982
18077#540176#540166,1,0.9415193202319434
536845#492215#588127,0,0.43439253023035046
400483#55542#1049416,1,0.8904291589246356
237752#551470#528872,0,0.047452410865773564
147940#27893#752717,1,0.9999709912197609
61556#695431#384911,0,0.43439253023035046
352036#872790#207552,0,0.12666589996768196
239593#109051#978745,1,0.9996968773893252
186929#565937#514405,1,1.0
287779#489303#591039,1,0.9993394982489838
214845#498777#581565,0,0.2903088436100482
168214#950808#129534,1,1.0
344791#868746#211596,0,0.23098543581904926
438209#720249#360093,1,0.9415193202319434
608656#747130#333212,0,0.08897603921136982
15492#377086#702770,1,0.7161888727087709
11635#790851#289491,0,0.4747621215454522
229027#311202#771937,1,0.7520272847718318
99872#1034088#46254,0,0.4747621215454522
213193#570251#510091,1,0.9889823472029599
632133#713501#366841,1,0.6541158031974726
482728#167560#920571,1,0.954902910610463
619356#64707#1040302,0,0.411562711077192
517189#784935#295407,1,0.7373064273071657
48926#977216#103126,0,0.43439253023035046
285462#858726#221616,0,0.4747621215454522
347117#876759#203583,0,0.23098543581904926
153049#466852#613490,0,0.43439253023035046
458652#673104#407238,0,0.08897603921136982
286889#251010#831990,0,0.08339025562139155
432839#761187#319155,0,0.08897603921136982
597307#693224#387118,0,0.43439253023035046
561196#643854#436488,0,0.12666589996768196
420087#495747#584595,0,0.33728098757388086
90858#180426#907699,0,0.04283430628634465
472986#824159#256183,0,0.4747621215454522
263097#494976#585366,0,0.33728098757388086
552993#168222#919910,1,0.9724590251124023
14064#1053376#26966,0,0.12666589996768196
449214#497010#583332,1,0.9993352244619401
239289#547568#532774,0,0.30620018266999693
168104#862972#217370,0,0.08897603921136982
464071#250780#832221,0,0.047452410865773564
308451#24678#1003445,0,0.002686380741353082
428008#302425#780690,0,0.06734350286364933
288932#299752#783355,0,0.34586099067130593
531816#1014588#65754,0,0.08897603921136982
465957#365171#714686,0,0.020138609236647967
163960#380933#698925,1,0.9999709912197609
548960#747511#332831,1,0.954902910610463
609176#659051#421291,0,0.3147603503072307
623378#59587#1045390,1,0.9559342467869727
73663#1006069#74273,0,0.08897603921136982
141388#885232#195110,0,0.4747621215454522
102723#185539#902608,0,0.411562711077192
97445#416059#663915,0,0.023733894550191318
325780#314967#768170,0,0.22394456145568623
476934#156362#931737,1,0.8904291589246356
294248#161536#926571,0,0.22394456145568623
282554#489025#591317,0,0.2903088436100482
167107#591318#489024,0,0.33728098757388086
158752#268977#814035,0,0.3607844652305567
586497#20249#1009729,0,0.023733894550191318
577147#873552#206790,1,0.9993394982489838
36113#649445#430897,0,0.33728098757388086
154076#1054385#25957,0,0.4747621215454522
319501#875144#205198,1,0.9953749941691858
87659#467186#613156,0,0.03634502254226607
295726#496631#583711,0,0.30620018266999693
269983#436199#644044,1,1.0
330829#880535#199807,0,0.031968722679185796
92313#993039#87303,0,0.13674005848449466
629166#944508#135834,1,0.9999709912197609
14556#1032228#48114,1,0.9993352244619401
395405#1063475#16867,1,0.9941449756661065
1385#141806#946295,1,0.6258780792829961
583562#223613#859185,1,0.9888494837849005
610187#536736#543606,0,0.08897603921136982
426147#57487#1047475,0,0.22394456145568623
116298#667173#413169,0,0.30620018266999693
410231#168138#919995,1,0.8614680451386739
185693#101058#986717,1,1.0
222406#620381#459961,1,1.0
525056#1046638#33704,1,0.7373064273071657
348814#345934#734760,1,0.9724590251124023
559184#55861#1049096,0,0.3364067008422773
361301#49095#1055733,1,0.9724590251124023
248669#727230#353112,1,0.6541158031974726
564656#1030676#49666,0,0.4747621215454522
418663#176921#911185,1,0.9999709912197609
498773#388005#691846,1,0.8372750911718035
310287#791453#288889,0,0.05527875525461623
630472#192423#895820,1,0.954902910610463
116182#679296#401046,1,0.8372750911718035
629702#100567#987210,1,1.0
501497#323459#759672,0,0.07730110571879828
175160#1034897#45445,0,0.03506666981562688
463410#988327#92015,0,0.43439253023035046
457259#621325#459017,1,0.9952022085835432
289216#775563#304779,0,0.05379115619386631
25514#1068569#11773,0,0.3147603503072307
425758#514498#565844,0,0.33728098757388086
313035#732530#347812,0,0.43439253023035046
218512#364172#715678,1,1.0
350527#874291#206051,0,0.12666589996768196
504702#803177#277165,0,0.43439253023035046
326191#197613#890649,0,0.053645040240858345
142328#474355#605987,0,0.023392103042993682
136810#913072#167270,0,0.4747621215454522
67446#859856#220486,0,0.3147603503072307
180307#841499#238843,0,0.08897603921136982
429188#365765#714091,0,0.411562711077192
26309#755220#325122,1,1.0
577787#359228#720634,0,0.22394456145568623
108728#692038#388304,1,0.954902910610463
317656#1052660#27682,0,0.08897603921136982
492071#947053#133289,0,0.05379115619386631
315966#4303#1011042,0,0.03402884039623596
453772#405724#674196,0,0.053645040240858345
458312#956736#123606,1,0.8372750911718035
614863#158688#929424,0,0.4318999578250385
577036#552319#528023,1,1.0
82461#409685#670233,0,0.3607844652305567
145142#972261#108081,1,0.5518606301020115
529060#877671#202671,0,0.23098543581904926
196400#987557#92785,0,0.2903088436100482
110306#126126#961705,1,0.9068327412763543
56699#557328#523014,0,0.031968722679185796
195227#626579#453763,0,0.3147603503072307
434090#151857#936249,1,1.0
514001#111109#976697,0,0.25577495813763695
522344#646999#433343,0,0.3147603503072307
117042#684764#395578,0,0.1460280101242385
197882#2733#1079144,0,0.053645040240858345
437251#875358#204984,1,0.9993352244619401
405487#869694#210648,0,0.031968722679185796
192350#102836#984931,1,0.998048945799398
73595#608169#472173,1,0.9993352244619401
321946#103467#984305,1,0.9934153108680501
106125#404910#675013,0,0.411562711077192
620416#753505#326837,1,0.954902910610463
313286#977132#103210,0,0.023392103042993682
493546#976621#103721,0,0.33728098757388086
202508#836499#243843,0,0.30620018266999693
410495#1042667#37675,0,0.4747621215454522
163618#1067339#13003,0,0.43439253023035046
517915#22255#1010407,0,0.22394456145568623
366877#987573#92769,0,0.08897603921136982
441143#19590#1010095,0,0.023733894550191318
508268#900824#179518,0,0.13674005848449466
545379#355073#724796,1,0.5488734791843455
299917#84422#1020831,0,0.4318999578250385
547091#1175#1078254,0,0.3607844652305567
518205#621925#458417,0,0.23098543581904926
219107#808655#271687,0,0.3147603503072307
122342#513597#566745,1,0.7373064273071657
136216#309904#773229,0,0.047452410865773564
579791#1038173#42169,1,0.8752717902974312
164384#155042#933069,0,0.014655883517253226
10047#885807#194535,0,0.031968722679185796
336098#268200#814816,0,0.22394456145568623
401856#749052#331290,0,0.05379115619386631
307243#32716#876488,0,0.01728126324731956
168776#637918#442424,0,0.031968722679185796
415096#867033#213309,0,0.031968722679185796
86724#111378#976426,1,0.9999709912197609
43500#546207#534135,0,0.43439253023035046
35347#205971#879298,0,0.22394456145568623
529364#178424#909697,1,0.9724590251124023
397594#45689#1059143,0,0.33295441461627157
320129#174505#913607,0,0.023733894550191318
371066#401919#677998,0,0.07730110571879828
320287#724944#355398,0,0.16452100427294822
537616#850971#229371,0,0.08897603921136982
256444#512925#567417,0,0.30620018266999693
608314#213517#869244,1,0.7492678475346165
614725#642865#437477,0,0.031968722679185796
46476#6725#877756,0,0.00663157524983146
138633#946839#133503,0,0.33728098757388086
598205#296415#786689,1,0.9724590251124023
543930#670110#410232,0,0.03506666981562688
174989#824558#255784,1,0.7392306996791878
118288#645394#434948,0,0.3147603503072307
508277#513802#566540,0,0.3147603503072307
569307#557426#522916,0,0.4747621215454522
20508#770470#309872,0,0.33728098757388086
239525#1015812#64530,1,0.9415193202319434
3803#186033#902119,0,0.0
162165#1041858#38484,1,1.0
31719#824774#255568,0,0.03634502254226607
237133#290926#792130,0,0.3607844652305567
377639#135515#952576,0,0.22394456145568623
227763#341233#739414,0,0.16452100427294822
601825#542286#538056,0,0.14166766184516633
43173#488693#591649,0,0.02335207218003782
602933#190807#897431,1,0.9999709912197609
585141#475988#604354,0,0.2903088436100482
589035#998835#81507,0,0.33728098757388086
630797#897644#182698,0,0.031968722679185796
164037#732044#348298,1,0.7492678475346165
410859#491409#588933,0,0.21735792876953922
274378#607700#472642,0,0.4747621215454522
447199#781669#298673,1,0.7392306996791878
436015#752979#327363,0,0.2903088436100482
117285#261586#821401,1,0.9999709912197609
535888#518901#561441,1,0.9993352244619401
22090#94746#965093,0,0.22394456145568623
113750#834239#246103,1,0.884179189662972
331397#243364#839639,1,0.9999709912197609
354657#343711#736966,0,0.22394456145568623
168395#383145#696705,0,0.411562711077192
199613#89764#1015552,0,0.19147214241975938
588154#613629#466713,0,0.01685045332966568
269228#1045228#35114,0,0.30620018266999693
600938#267245#815764,1,0.8099701705632273
25873#417661#662334,0,0.22394456145568623
130297#384984#694874,0,0.08339025562139155
173952#824783#255559,0,0.031968722679185796
470111#621192#459150,0,0.031968722679185796
541901#43668#1061150,1,1.0
568262#477453#602889,0,0.30620018266999693
490959#830694#249648,0,0.2094245198038444
521318#75037#1030014,0,0.3607844652305567
557281#337799#742825,1,0.9999709912197609
621361#144442#943657,0,0.03780566093616078
383585#101309#986465,0,0.03634502254226607
67110#359945#719917,1,0.5780383703801915
254441#238439#844555,1,0.9999709912197609
77943#833186#247156,0,0.30620018266999693
247896#259225#823764,0,0.12280369927951906
170640#1022183#58159,0,0.12666589996768196
249585#88072#1017230,1,1.0
241207#492957#587385,0,0.30620018266999693
371856#910818#169524,0,0.23098543581904926
296606#497338#583004,0,0.14166766184516633
475131#394007#685902,1,1.0
131902#203504#881739,0,0.22394456145568623
